# Time          	Cd              	Cl              	Cl(f)           	Cl(r)           
116,8	1,34E+00	-6,94E-02	-3,03E-02	-3,91E-02
116,84	1,34E+00	-8,10E-02	-3,60E-02	-4,50E-02
116,88	1,34E+00	-9,35E-02	-4,22E-02	-5,13E-02
116,92	1,34E+00	-1,05E-01	-4,80E-02	-5,72E-02
116,96	1,34E+00	-1,17E-01	-5,39E-02	-6,31E-02
117	1,34E+00	-1,28E-01	-5,95E-02	-6,88E-02
117,04	1,34E+00	-1,39E-01	-6,51E-02	-7,44E-02
117,08	1,34E+00	-1,51E-01	-7,06E-02	-8,00E-02
117,12	1,34E+00	-1,61E-01	-7,60E-02	-8,54E-02
117,16	1,34E+00	-1,72E-01	-8,12E-02	-9,07E-02
117,2	1,34E+00	-1,82E-01	-8,64E-02	-9,58E-02
117,24	1,34E+00	-1,92E-01	-9,12E-02	-1,01E-01
117,28	1,34E+00	-2,02E-01	-9,62E-02	-1,05E-01
117,32	1,34E+00	-2,11E-01	-1,01E-01	-1,10E-01
117,36	1,34E+00	-2,20E-01	-1,05E-01	-1,15E-01
117,4	1,34E+00	-2,29E-01	-1,10E-01	-1,19E-01
117,44	1,34E+00	-2,38E-01	-1,14E-01	-1,23E-01
117,48	1,34E+00	-2,46E-01	-1,19E-01	-1,27E-01
117,52	1,34E+00	-2,53E-01	-1,22E-01	-1,31E-01
117,56	1,34E+00	-2,60E-01	-1,26E-01	-1,34E-01
117,6	1,34E+00	-2,67E-01	-1,29E-01	-1,38E-01
117,64	1,34E+00	-2,74E-01	-1,33E-01	-1,41E-01
117,68	1,34E+00	-2,80E-01	-1,36E-01	-1,44E-01
117,72	1,34E+00	-2,85E-01	-1,38E-01	-1,46E-01
117,76	1,35E+00	-2,90E-01	-1,41E-01	-1,49E-01
117,8	1,35E+00	-2,94E-01	-1,43E-01	-1,51E-01
117,84	1,35E+00	-2,97E-01	-1,45E-01	-1,52E-01
117,88	1,35E+00	-3,02E-01	-1,47E-01	-1,54E-01
117,92	1,35E+00	-3,04E-01	-1,49E-01	-1,56E-01
117,96	1,35E+00	-3,07E-01	-1,50E-01	-1,57E-01
118	1,35E+00	-3,09E-01	-1,51E-01	-1,58E-01
118,04	1,35E+00	-3,10E-01	-1,52E-01	-1,58E-01
118,08	1,35E+00	-3,11E-01	-1,53E-01	-1,58E-01
118,12	1,35E+00	-3,12E-01	-1,53E-01	-1,59E-01
118,16	1,35E+00	-3,12E-01	-1,54E-01	-1,59E-01
118,2	1,35E+00	-3,11E-01	-1,53E-01	-1,58E-01
118,24	1,35E+00	-3,10E-01	-1,53E-01	-1,57E-01
118,28	1,35E+00	-3,08E-01	-1,52E-01	-1,56E-01
118,32	1,35E+00	-3,07E-01	-1,52E-01	-1,55E-01
118,36	1,35E+00	-3,03E-01	-1,50E-01	-1,53E-01
118,4	1,35E+00	-3,00E-01	-1,49E-01	-1,52E-01
118,44	1,35E+00	-2,97E-01	-1,47E-01	-1,50E-01
118,48	1,35E+00	-2,93E-01	-1,45E-01	-1,47E-01
118,52	1,35E+00	-2,88E-01	-1,43E-01	-1,45E-01
118,56	1,35E+00	-2,83E-01	-1,41E-01	-1,42E-01
118,6	1,35E+00	-2,78E-01	-1,38E-01	-1,39E-01
118,64	1,35E+00	-2,72E-01	-1,35E-01	-1,36E-01
118,68	1,35E+00	-2,65E-01	-1,33E-01	-1,33E-01
118,72	1,35E+00	-2,58E-01	-1,29E-01	-1,29E-01
118,76	1,35E+00	-2,51E-01	-1,26E-01	-1,25E-01
118,8	1,35E+00	-2,44E-01	-1,22E-01	-1,22E-01
118,84	1,35E+00	-2,36E-01	-1,19E-01	-1,17E-01
118,88	1,35E+00	-2,28E-01	-1,15E-01	-1,13E-01
118,92	1,35E+00	-2,19E-01	-1,10E-01	-1,09E-01
118,96	1,35E+00	-2,09E-01	-1,06E-01	-1,04E-01
119	1,35E+00	-2,00E-01	-1,01E-01	-9,90E-02
119,04	1,35E+00	-1,91E-01	-9,69E-02	-9,40E-02
119,08	1,35E+00	-1,81E-01	-9,22E-02	-8,90E-02
119,12	1,35E+00	-1,70E-01	-8,70E-02	-8,34E-02
119,16	1,35E+00	-1,60E-01	-8,19E-02	-7,80E-02
119,2	1,35E+00	-1,49E-01	-7,67E-02	-7,25E-02
119,24	1,35E+00	-1,38E-01	-7,14E-02	-6,69E-02
119,28	1,35E+00	-1,27E-01	-6,58E-02	-6,10E-02
119,32	1,35E+00	-1,16E-01	-6,04E-02	-5,52E-02
119,36	1,35E+00	-1,04E-01	-5,46E-02	-4,91E-02
119,4	1,35E+00	-9,21E-02	-4,89E-02	-4,32E-02
119,44	1,35E+00	-8,03E-02	-4,32E-02	-3,72E-02
119,48	1,35E+00	-6,82E-02	-3,72E-02	-3,10E-02
119,52	1,35E+00	-5,62E-02	-3,14E-02	-2,49E-02
119,56	1,35E+00	-4,35E-02	-2,51E-02	-1,84E-02
119,6	1,35E+00	-3,17E-02	-1,93E-02	-1,23E-02
119,64	1,34E+00	-1,96E-02	-1,34E-02	-6,18E-03
119,68	1,34E+00	-7,26E-03	-7,35E-03	9,45E-05
119,72	1,34E+00	5,50E-03	-1,07E-03	6,57E-03
119,76	1,34E+00	1,79E-02	5,06E-03	1,29E-02
119,8	1,34E+00	3,06E-02	1,13E-02	1,93E-02
119,84	1,34E+00	4,23E-02	1,71E-02	2,52E-02
119,88	1,34E+00	5,45E-02	2,31E-02	3,14E-02
119,92	1,34E+00	6,68E-02	2,92E-02	3,76E-02
119,96	1,34E+00	7,86E-02	3,50E-02	4,36E-02
120	1,34E+00	9,05E-02	4,09E-02	4,96E-02
120,04	1,34E+00	1,03E-01	4,70E-02	5,58E-02
120,08	1,34E+00	1,15E-01	5,30E-02	6,18E-02
120,12	1,34E+00	1,26E-01	5,85E-02	6,74E-02
120,16	1,34E+00	1,37E-01	6,39E-02	7,28E-02
120,2	1,34E+00	1,48E-01	6,94E-02	7,83E-02
120,24	1,34E+00	1,59E-01	7,48E-02	8,37E-02
120,28	1,34E+00	1,69E-01	8,02E-02	8,91E-02
120,32	1,34E+00	1,79E-01	8,52E-02	9,41E-02
120,36	1,34E+00	1,89E-01	9,02E-02	9,91E-02
120,4	1,34E+00	1,99E-01	9,50E-02	1,04E-01
120,44	1,34E+00	2,08E-01	9,97E-02	1,09E-01
120,48	1,34E+00	2,18E-01	1,04E-01	1,13E-01
120,52	1,34E+00	2,26E-01	1,09E-01	1,17E-01
120,56	1,34E+00	2,34E-01	1,13E-01	1,21E-01
120,6	1,34E+00	2,42E-01	1,17E-01	1,25E-01
120,64	1,34E+00	2,50E-01	1,21E-01	1,29E-01
120,68	1,34E+00	2,57E-01	1,24E-01	1,32E-01
120,72	1,34E+00	2,64E-01	1,28E-01	1,36E-01
120,76	1,35E+00	2,70E-01	1,31E-01	1,39E-01
120,8	1,35E+00	2,75E-01	1,34E-01	1,41E-01
120,84	1,35E+00	2,81E-01	1,37E-01	1,44E-01
120,88	1,35E+00	2,85E-01	1,39E-01	1,46E-01
120,92	1,35E+00	2,89E-01	1,41E-01	1,48E-01
120,96	1,35E+00	2,93E-01	1,43E-01	1,50E-01
121	1,35E+00	2,96E-01	1,45E-01	1,51E-01
121,04	1,35E+00	2,99E-01	1,46E-01	1,53E-01
121,08	1,35E+00	3,01E-01	1,48E-01	1,54E-01
121,12	1,35E+00	3,03E-01	1,49E-01	1,54E-01
121,16	1,35E+00	3,04E-01	1,49E-01	1,55E-01
121,2	1,35E+00	3,06E-01	1,50E-01	1,55E-01
121,24	1,35E+00	3,05E-01	1,50E-01	1,55E-01
121,28	1,35E+00	3,06E-01	1,51E-01	1,55E-01
121,32	1,35E+00	3,05E-01	1,50E-01	1,55E-01
121,36	1,35E+00	3,04E-01	1,50E-01	1,54E-01
121,4	1,35E+00	3,02E-01	1,49E-01	1,53E-01
121,44	1,35E+00	2,99E-01	1,48E-01	1,51E-01
121,48	1,35E+00	2,97E-01	1,47E-01	1,50E-01
121,52	1,35E+00	2,93E-01	1,46E-01	1,48E-01
121,56	1,35E+00	2,90E-01	1,44E-01	1,46E-01
121,6	1,35E+00	2,85E-01	1,42E-01	1,44E-01
121,64	1,35E+00	2,81E-01	1,40E-01	1,41E-01
121,68	1,35E+00	2,76E-01	1,37E-01	1,38E-01
121,72	1,35E+00	2,70E-01	1,35E-01	1,35E-01
121,76	1,35E+00	2,64E-01	1,32E-01	1,32E-01
121,8	1,35E+00	2,58E-01	1,29E-01	1,29E-01
121,84	1,35E+00	2,52E-01	1,26E-01	1,26E-01
121,88	1,35E+00	2,44E-01	1,22E-01	1,22E-01
121,92	1,35E+00	2,36E-01	1,19E-01	1,18E-01
121,96	1,35E+00	2,29E-01	1,15E-01	1,14E-01
122	1,35E+00	2,20E-01	1,11E-01	1,09E-01
122,04	1,35E+00	2,12E-01	1,07E-01	1,05E-01
122,08	1,35E+00	2,02E-01	1,03E-01	9,98E-02
122,12	1,35E+00	1,93E-01	9,79E-02	9,49E-02
122,16	1,35E+00	1,84E-01	9,35E-02	9,01E-02
122,2	1,35E+00	1,74E-01	8,87E-02	8,49E-02
122,24	1,35E+00	1,63E-01	8,34E-02	7,93E-02
122,28	1,35E+00	1,52E-01	7,83E-02	7,38E-02
122,32	1,35E+00	1,41E-01	7,30E-02	6,83E-02
122,36	1,35E+00	1,30E-01	6,76E-02	6,25E-02
122,4	1,35E+00	1,19E-01	6,21E-02	5,67E-02
122,44	1,35E+00	1,08E-01	5,67E-02	5,10E-02
122,48	1,35E+00	9,61E-02	5,11E-02	4,51E-02
122,52	1,35E+00	8,40E-02	4,51E-02	3,89E-02
122,56	1,35E+00	7,19E-02	3,92E-02	3,27E-02
122,6	1,35E+00	6,02E-02	3,35E-02	2,67E-02
122,64	1,34E+00	4,82E-02	2,76E-02	2,06E-02
122,68	1,34E+00	3,59E-02	2,16E-02	1,43E-02
122,72	1,34E+00	2,39E-02	1,57E-02	8,19E-03
122,76	1,34E+00	1,19E-02	9,81E-03	2,08E-03
122,8	1,34E+00	-1,81E-03	3,06E-03	-4,87E-03
122,84	1,34E+00	-1,42E-02	-3,04E-03	-1,12E-02
122,88	1,34E+00	-2,62E-02	-8,93E-03	-1,72E-02
122,92	1,34E+00	-3,83E-02	-1,49E-02	-2,34E-02
122,96	1,34E+00	-5,08E-02	-2,11E-02	-2,97E-02
123	1,34E+00	-6,33E-02	-2,73E-02	-3,60E-02
123,04	1,34E+00	-7,51E-02	-3,31E-02	-4,20E-02
123,08	1,34E+00	-8,65E-02	-3,87E-02	-4,78E-02
123,12	1,34E+00	-9,91E-02	-4,50E-02	-5,41E-02
123,16	1,34E+00	-1,11E-01	-5,09E-02	-6,02E-02
123,2	1,34E+00	-1,23E-01	-5,67E-02	-6,60E-02
123,24	1,34E+00	-1,33E-01	-6,19E-02	-7,12E-02
123,28	1,34E+00	-1,45E-01	-6,76E-02	-7,70E-02
123,32	1,34E+00	-1,56E-01	-7,32E-02	-8,26E-02
123,36	1,34E+00	-1,67E-01	-7,86E-02	-8,80E-02
123,4	1,34E+00	-1,77E-01	-8,38E-02	-9,32E-02
123,44	1,34E+00	-1,88E-01	-8,91E-02	-9,85E-02
123,48	1,34E+00	-1,97E-01	-9,36E-02	-1,03E-01
123,52	1,34E+00	-2,06E-01	-9,85E-02	-1,08E-01
123,56	1,34E+00	-2,15E-01	-1,03E-01	-1,12E-01
123,6	1,34E+00	-2,24E-01	-1,07E-01	-1,17E-01
123,64	1,34E+00	-2,33E-01	-1,12E-01	-1,21E-01
123,68	1,34E+00	-2,41E-01	-1,16E-01	-1,25E-01
123,72	1,34E+00	-2,49E-01	-1,20E-01	-1,29E-01
123,76	1,34E+00	-2,56E-01	-1,24E-01	-1,33E-01
123,8	1,34E+00	-2,64E-01	-1,27E-01	-1,36E-01
123,84	1,34E+00	-2,70E-01	-1,31E-01	-1,39E-01
123,88	1,34E+00	-2,76E-01	-1,34E-01	-1,42E-01
123,92	1,34E+00	-2,82E-01	-1,37E-01	-1,45E-01
123,96	1,34E+00	-2,87E-01	-1,40E-01	-1,48E-01
124	1,35E+00	-2,92E-01	-1,42E-01	-1,50E-01
124,04	1,35E+00	-2,96E-01	-1,44E-01	-1,52E-01
124,08	1,35E+00	-2,99E-01	-1,46E-01	-1,53E-01
124,12	1,35E+00	-3,04E-01	-1,48E-01	-1,55E-01
124,16	1,35E+00	-3,06E-01	-1,50E-01	-1,56E-01
124,2	1,35E+00	-3,08E-01	-1,51E-01	-1,57E-01
124,24	1,35E+00	-3,10E-01	-1,52E-01	-1,58E-01
124,28	1,35E+00	-3,11E-01	-1,52E-01	-1,58E-01
124,32	1,35E+00	-3,12E-01	-1,53E-01	-1,59E-01
124,36	1,35E+00	-3,12E-01	-1,54E-01	-1,59E-01
124,4	1,35E+00	-3,12E-01	-1,53E-01	-1,58E-01
124,44	1,35E+00	-3,11E-01	-1,53E-01	-1,58E-01
124,48	1,35E+00	-3,09E-01	-1,52E-01	-1,57E-01
124,52	1,35E+00	-3,07E-01	-1,52E-01	-1,56E-01
124,56	1,35E+00	-3,05E-01	-1,51E-01	-1,54E-01
124,6	1,35E+00	-3,02E-01	-1,49E-01	-1,52E-01
124,64	1,35E+00	-2,99E-01	-1,48E-01	-1,51E-01
124,68	1,35E+00	-2,95E-01	-1,46E-01	-1,49E-01
124,72	1,35E+00	-2,91E-01	-1,44E-01	-1,46E-01
124,76	1,35E+00	-2,86E-01	-1,42E-01	-1,44E-01
124,8	1,35E+00	-2,81E-01	-1,40E-01	-1,41E-01
124,84	1,35E+00	-2,75E-01	-1,37E-01	-1,38E-01
124,88	1,35E+00	-2,69E-01	-1,34E-01	-1,35E-01
124,92	1,35E+00	-2,62E-01	-1,31E-01	-1,31E-01
124,96	1,35E+00	-2,55E-01	-1,28E-01	-1,27E-01
125	1,35E+00	-2,47E-01	-1,24E-01	-1,23E-01
125,04	1,35E+00	-2,40E-01	-1,20E-01	-1,20E-01
125,08	1,35E+00	-2,32E-01	-1,17E-01	-1,15E-01
125,12	1,35E+00	-2,24E-01	-1,13E-01	-1,11E-01
125,16	1,35E+00	-2,15E-01	-1,08E-01	-1,06E-01
125,2	1,35E+00	-2,05E-01	-1,04E-01	-1,02E-01
125,24	1,35E+00	-1,96E-01	-9,92E-02	-9,66E-02
125,28	1,35E+00	-1,86E-01	-9,47E-02	-9,16E-02
125,32	1,35E+00	-1,76E-01	-8,96E-02	-8,63E-02
125,36	1,35E+00	-1,65E-01	-8,44E-02	-8,07E-02
125,4	1,35E+00	-1,55E-01	-7,93E-02	-7,53E-02
125,44	1,35E+00	-1,43E-01	-7,39E-02	-6,95E-02
125,48	1,35E+00	-1,33E-01	-6,87E-02	-6,40E-02
125,52	1,35E+00	-1,21E-01	-6,30E-02	-5,80E-02
125,56	1,35E+00	-1,10E-01	-5,76E-02	-5,23E-02
125,6	1,35E+00	-9,83E-02	-5,19E-02	-4,63E-02
125,64	1,35E+00	-8,61E-02	-4,60E-02	-4,01E-02
125,68	1,35E+00	-7,44E-02	-4,03E-02	-3,41E-02
125,72	1,35E+00	-6,20E-02	-3,42E-02	-2,78E-02
125,76	1,35E+00	-5,02E-02	-2,84E-02	-2,18E-02
125,8	1,35E+00	-3,83E-02	-2,26E-02	-1,57E-02
125,84	1,35E+00	-2,59E-02	-1,65E-02	-9,40E-03
125,88	1,34E+00	-1,36E-02	-1,05E-02	-3,13E-03
125,92	1,34E+00	-1,00E-03	-4,27E-03	3,27E-03
125,96	1,34E+00	1,18E-02	2,05E-03	9,78E-03
126	1,34E+00	2,40E-02	8,05E-03	1,60E-02
126,04	1,34E+00	3,69E-02	1,44E-02	2,25E-02
126,08	1,34E+00	4,85E-02	2,01E-02	2,84E-02
126,12	1,34E+00	6,05E-02	2,61E-02	3,44E-02
126,16	1,34E+00	7,27E-02	3,21E-02	4,06E-02
126,2	1,34E+00	8,44E-02	3,79E-02	4,65E-02
126,24	1,34E+00	9,62E-02	4,38E-02	5,25E-02
126,28	1,34E+00	1,09E-01	5,01E-02	5,88E-02
126,32	1,34E+00	1,20E-01	5,57E-02	6,45E-02
126,36	1,34E+00	1,31E-01	6,11E-02	7,00E-02
126,4	1,34E+00	1,42E-01	6,66E-02	7,55E-02
126,44	1,34E+00	1,53E-01	7,21E-02	8,10E-02
126,48	1,34E+00	1,64E-01	7,75E-02	8,65E-02
126,52	1,34E+00	1,74E-01	8,26E-02	9,16E-02
126,56	1,34E+00	1,83E-01	8,73E-02	9,62E-02
126,6	1,34E+00	1,94E-01	9,25E-02	1,01E-01
126,64	1,34E+00	2,04E-01	9,75E-02	1,06E-01
126,68	1,34E+00	2,13E-01	1,02E-01	1,11E-01
126,72	1,34E+00	2,22E-01	1,06E-01	1,15E-01
126,76	1,34E+00	2,30E-01	1,11E-01	1,19E-01
126,8	1,34E+00	2,38E-01	1,15E-01	1,23E-01
126,84	1,34E+00	2,46E-01	1,19E-01	1,27E-01
126,88	1,34E+00	2,53E-01	1,22E-01	1,31E-01
126,92	1,34E+00	2,60E-01	1,26E-01	1,34E-01
126,96	1,35E+00	2,67E-01	1,29E-01	1,37E-01
127	1,35E+00	2,72E-01	1,32E-01	1,40E-01
127,04	1,35E+00	2,78E-01	1,35E-01	1,43E-01
127,08	1,35E+00	2,83E-01	1,38E-01	1,45E-01
127,12	1,35E+00	2,87E-01	1,40E-01	1,47E-01
127,16	1,35E+00	2,91E-01	1,42E-01	1,49E-01
127,2	1,35E+00	2,96E-01	1,45E-01	1,51E-01
127,24	1,35E+00	2,98E-01	1,46E-01	1,52E-01
127,28	1,35E+00	3,00E-01	1,47E-01	1,53E-01
127,32	1,35E+00	3,02E-01	1,48E-01	1,54E-01
127,36	1,35E+00	3,03E-01	1,49E-01	1,54E-01
127,4	1,35E+00	3,05E-01	1,50E-01	1,55E-01
127,44	1,35E+00	3,06E-01	1,50E-01	1,55E-01
127,48	1,35E+00	3,06E-01	1,50E-01	1,55E-01
127,52	1,35E+00	3,05E-01	1,50E-01	1,55E-01
127,56	1,35E+00	3,04E-01	1,50E-01	1,54E-01
127,6	1,35E+00	3,03E-01	1,50E-01	1,53E-01
127,64	1,35E+00	3,01E-01	1,49E-01	1,52E-01
127,68	1,35E+00	2,98E-01	1,48E-01	1,51E-01
127,72	1,35E+00	2,95E-01	1,46E-01	1,49E-01
127,76	1,35E+00	2,92E-01	1,45E-01	1,47E-01
127,8	1,35E+00	2,88E-01	1,43E-01	1,45E-01
127,84	1,35E+00	2,83E-01	1,41E-01	1,42E-01
127,88	1,35E+00	2,79E-01	1,39E-01	1,40E-01
127,92	1,35E+00	2,73E-01	1,36E-01	1,37E-01
127,96	1,35E+00	2,67E-01	1,33E-01	1,34E-01
128	1,35E+00	2,62E-01	1,31E-01	1,31E-01
128,04	1,35E+00	2,55E-01	1,28E-01	1,27E-01
128,08	1,35E+00	2,48E-01	1,24E-01	1,24E-01
128,12	1,35E+00	2,40E-01	1,21E-01	1,20E-01
128,16	1,35E+00	2,32E-01	1,17E-01	1,16E-01
128,2	1,35E+00	2,25E-01	1,13E-01	1,11E-01
128,24	1,35E+00	2,16E-01	1,09E-01	1,07E-01
128,28	1,35E+00	2,07E-01	1,05E-01	1,02E-01
128,32	1,35E+00	1,98E-01	1,00E-01	9,75E-02
128,36	1,35E+00	1,88E-01	9,58E-02	9,26E-02
128,4	1,35E+00	1,79E-01	9,12E-02	8,76E-02
128,44	1,35E+00	1,68E-01	8,60E-02	8,20E-02
128,48	1,35E+00	1,57E-01	8,09E-02	7,66E-02
128,52	1,35E+00	1,47E-01	7,57E-02	7,12E-02
128,56	1,35E+00	1,36E-01	7,03E-02	6,54E-02
128,6	1,35E+00	1,25E-01	6,49E-02	5,96E-02
128,64	1,35E+00	1,13E-01	5,92E-02	5,37E-02
128,68	1,35E+00	1,02E-01	5,39E-02	4,81E-02
128,72	1,35E+00	9,05E-02	4,83E-02	4,22E-02
128,76	1,35E+00	7,85E-02	4,24E-02	3,61E-02
128,8	1,35E+00	6,62E-02	3,64E-02	2,98E-02
128,84	1,34E+00	5,44E-02	3,06E-02	2,37E-02
128,88	1,34E+00	4,21E-02	2,46E-02	1,75E-02
128,92	1,34E+00	3,02E-02	1,88E-02	1,14E-02
128,96	1,34E+00	1,81E-02	1,28E-02	5,22E-03
129	1,34E+00	4,84E-03	6,33E-03	-1,50E-03
129,04	1,34E+00	-7,80E-03	1,17E-04	-7,91E-03
129,08	1,34E+00	-2,00E-02	-5,88E-03	-1,41E-02
129,12	1,34E+00	-3,24E-02	-1,20E-02	-2,04E-02
129,16	1,34E+00	-4,44E-02	-1,79E-02	-2,65E-02
129,2	1,34E+00	-5,67E-02	-2,40E-02	-3,27E-02
129,24	1,34E+00	-6,91E-02	-3,01E-02	-3,90E-02
129,28	1,34E+00	-8,07E-02	-3,58E-02	-4,48E-02
129,32	1,34E+00	-9,32E-02	-4,21E-02	-5,11E-02
129,36	1,34E+00	-1,05E-01	-4,79E-02	-5,70E-02
129,4	1,34E+00	-1,17E-01	-5,37E-02	-6,30E-02
129,44	1,34E+00	-1,28E-01	-5,94E-02	-6,87E-02
129,48	1,34E+00	-1,39E-01	-6,49E-02	-7,43E-02
129,52	1,34E+00	-1,50E-01	-7,05E-02	-7,98E-02
129,56	1,34E+00	-1,61E-01	-7,58E-02	-8,53E-02
129,6	1,34E+00	-1,72E-01	-8,11E-02	-9,05E-02
129,64	1,34E+00	-1,82E-01	-8,63E-02	-9,57E-02
129,68	1,34E+00	-1,92E-01	-9,11E-02	-1,00E-01
129,72	1,34E+00	-2,01E-01	-9,60E-02	-1,05E-01
129,76	1,34E+00	-2,11E-01	-1,01E-01	-1,10E-01
129,8	1,34E+00	-2,20E-01	-1,05E-01	-1,14E-01
129,84	1,34E+00	-2,29E-01	-1,10E-01	-1,19E-01
129,88	1,34E+00	-2,37E-01	-1,14E-01	-1,23E-01
129,92	1,34E+00	-2,46E-01	-1,18E-01	-1,27E-01
129,96	1,34E+00	-2,53E-01	-1,22E-01	-1,31E-01
130	1,34E+00	-2,60E-01	-1,26E-01	-1,34E-01
130,04	1,34E+00	-2,67E-01	-1,29E-01	-1,38E-01
130,08	1,34E+00	-2,74E-01	-1,33E-01	-1,41E-01
130,12	1,34E+00	-2,80E-01	-1,36E-01	-1,44E-01
130,16	1,34E+00	-2,85E-01	-1,38E-01	-1,46E-01
130,2	1,35E+00	-2,90E-01	-1,41E-01	-1,49E-01
130,24	1,35E+00	-2,94E-01	-1,43E-01	-1,51E-01
130,28	1,35E+00	-2,97E-01	-1,45E-01	-1,52E-01
130,32	1,35E+00	-3,02E-01	-1,47E-01	-1,54E-01
130,36	1,35E+00	-3,04E-01	-1,49E-01	-1,56E-01
130,4	1,35E+00	-3,07E-01	-1,50E-01	-1,57E-01
130,44	1,35E+00	-3,09E-01	-1,51E-01	-1,58E-01
130,48	1,35E+00	-3,10E-01	-1,52E-01	-1,58E-01
130,52	1,35E+00	-3,11E-01	-1,53E-01	-1,58E-01
130,56	1,35E+00	-3,12E-01	-1,53E-01	-1,59E-01
130,6	1,35E+00	-3,12E-01	-1,54E-01	-1,59E-01
130,64	1,35E+00	-3,11E-01	-1,53E-01	-1,58E-01
130,68	1,35E+00	-3,10E-01	-1,53E-01	-1,57E-01
130,72	1,35E+00	-3,08E-01	-1,52E-01	-1,56E-01
130,76	1,35E+00	-3,07E-01	-1,52E-01	-1,55E-01
130,8	1,35E+00	-3,03E-01	-1,50E-01	-1,53E-01
130,84	1,35E+00	-3,01E-01	-1,49E-01	-1,52E-01
130,88	1,35E+00	-2,97E-01	-1,47E-01	-1,50E-01
130,92	1,35E+00	-2,93E-01	-1,45E-01	-1,47E-01
130,96	1,35E+00	-2,88E-01	-1,43E-01	-1,45E-01
131	1,35E+00	-2,84E-01	-1,41E-01	-1,43E-01
131,04	1,35E+00	-2,78E-01	-1,38E-01	-1,40E-01
131,08	1,35E+00	-2,72E-01	-1,36E-01	-1,36E-01
131,12	1,35E+00	-2,66E-01	-1,33E-01	-1,33E-01
131,16	1,35E+00	-2,58E-01	-1,29E-01	-1,29E-01
131,2	1,35E+00	-2,51E-01	-1,26E-01	-1,25E-01
131,24	1,35E+00	-2,44E-01	-1,23E-01	-1,22E-01
131,28	1,35E+00	-2,36E-01	-1,19E-01	-1,18E-01
131,32	1,35E+00	-2,28E-01	-1,15E-01	-1,13E-01
131,36	1,35E+00	-2,19E-01	-1,11E-01	-1,09E-01
131,4	1,35E+00	-2,10E-01	-1,06E-01	-1,04E-01
131,44	1,35E+00	-2,01E-01	-1,02E-01	-9,91E-02
131,48	1,35E+00	-1,91E-01	-9,70E-02	-9,41E-02
131,52	1,35E+00	-1,81E-01	-9,23E-02	-8,91E-02
131,56	1,35E+00	-1,71E-01	-8,71E-02	-8,36E-02
131,6	1,35E+00	-1,60E-01	-8,20E-02	-7,81E-02
131,64	1,35E+00	-1,50E-01	-7,69E-02	-7,27E-02
131,68	1,35E+00	-1,39E-01	-7,15E-02	-6,70E-02
131,72	1,35E+00	-1,27E-01	-6,60E-02	-6,11E-02
131,76	1,35E+00	-1,16E-01	-6,05E-02	-5,54E-02
131,8	1,35E+00	-1,04E-01	-5,47E-02	-4,93E-02
131,84	1,35E+00	-9,24E-02	-4,91E-02	-4,33E-02
131,88	1,35E+00	-8,06E-02	-4,33E-02	-3,73E-02
131,92	1,35E+00	-6,85E-02	-3,74E-02	-3,11E-02
131,96	1,35E+00	-5,65E-02	-3,15E-02	-2,50E-02
132	1,35E+00	-4,38E-02	-2,53E-02	-1,85E-02
132,04	1,35E+00	-3,20E-02	-1,95E-02	-1,25E-02
132,08	1,34E+00	-1,99E-02	-1,36E-02	-6,34E-03
132,12	1,34E+00	-7,57E-03	-7,50E-03	-6,27E-05
132,16	1,34E+00	5,21E-03	-1,21E-03	6,42E-03
132,2	1,34E+00	1,76E-02	4,89E-03	1,27E-02
132,24	1,34E+00	3,03E-02	1,11E-02	1,91E-02
132,28	1,34E+00	4,20E-02	1,69E-02	2,51E-02
132,32	1,34E+00	5,43E-02	2,30E-02	3,13E-02
132,36	1,34E+00	6,65E-02	2,91E-02	3,75E-02
132,4	1,34E+00	7,83E-02	3,49E-02	4,34E-02
132,44	1,34E+00	9,02E-02	4,08E-02	4,94E-02
132,48	1,34E+00	1,03E-01	4,69E-02	5,56E-02
132,52	1,34E+00	1,14E-01	5,28E-02	6,16E-02
132,56	1,34E+00	1,26E-01	5,84E-02	6,73E-02
132,6	1,34E+00	1,36E-01	6,38E-02	7,27E-02
132,64	1,34E+00	1,47E-01	6,92E-02	7,82E-02
132,68	1,34E+00	1,58E-01	7,47E-02	8,36E-02
132,72	1,34E+00	1,69E-01	8,00E-02	8,90E-02
132,76	1,34E+00	1,79E-01	8,51E-02	9,40E-02
132,8	1,34E+00	1,89E-01	9,01E-02	9,90E-02
132,84	1,34E+00	1,99E-01	9,49E-02	1,04E-01
132,88	1,34E+00	2,08E-01	9,96E-02	1,08E-01
132,92	1,34E+00	2,18E-01	1,04E-01	1,13E-01
132,96	1,34E+00	2,26E-01	1,09E-01	1,17E-01
133	1,34E+00	2,34E-01	1,13E-01	1,21E-01
133,04	1,34E+00	2,42E-01	1,17E-01	1,25E-01
133,08	1,34E+00	2,50E-01	1,21E-01	1,29E-01
133,12	1,34E+00	2,57E-01	1,24E-01	1,32E-01
133,16	1,34E+00	2,64E-01	1,28E-01	1,36E-01
133,2	1,35E+00	2,70E-01	1,31E-01	1,39E-01
133,24	1,35E+00	2,75E-01	1,34E-01	1,41E-01
133,28	1,35E+00	2,81E-01	1,37E-01	1,44E-01
133,32	1,35E+00	2,85E-01	1,39E-01	1,46E-01
133,36	1,35E+00	2,89E-01	1,41E-01	1,48E-01
133,4	1,35E+00	2,93E-01	1,43E-01	1,50E-01
